人民币,长江传媒,广电网络,中文传媒,时代出版,春兰股份,厦华电子,惠而浦,澳柯玛,均胜电子,曙光股份,易见股份,海正药业,中恒集团,复星医药,江苏吴中,大唐电信,大恒科技,信威集团,康欣新材
1.2499501630033712e-31,9.995333665064152e-22,4.802511669149153e-23,1.247712435533417e-29,1.3033217377243727e-17,9.087794984395462e-18,0.0029371646232903004,1.6855075273269904e-06,4.388420107274381e-19,0.9970610737800598,2.5576214052452223e-14,6.196370925709818e-17,2.6694731571860162e-24,2.2827733538731367e-31,3.879133125828105e-11,1.2750464971956867e-30,4.453525594908924e-15,5.18196186877263e-33,1.357589299087405e-32,1.2412075413185655e-31
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.745390157961051e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.483586942185866e-07,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.420720936822022e-36,2.6603658512258654e-11,5.449510354083031e-07,1.5994290631305973e-36,0.9999994039535522,2.4801309229522403e-26,1.3562668091680123e-31,0.0,0.0,0.0,0.0,1.5027267147051669e-26,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.398872805802129e-36,0.0,7.773920396303424e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.098584771274229e-29,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4945025056739354e-32,0.0,4.6082970328598094e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4857323177798931e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1119519051592133e-23,0.0
0.0,9.540964550638392e-32,5.40954510560251e-34,0.0,9.09268089955133e-22,4.5243626549174176e-27,5.403735185011138e-13,0.2640038728713989,5.2787174745117e-25,0.7359960675239563,2.627366024833939e-19,4.52487238910098e-23,1.7857773830187513e-35,0.0,2.906546139752801e-32,0.0,3.203142667789491e-19,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.117264251230935e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0008719624020159245,0.0,0.0,0.9991280436515808,0.0,3.0880819177530245e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.842321219366811e-23,0.0,0.0,1.0,0.0,4.854382229430639e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.2505289859188196e-10,0.0,0.0,1.0,0.0,4.082722793700569e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.2930862542125396e-08,5.566029255744563e-16,0.0,1.0,6.136642914023207e-37,0.0,0.0,0.0,0.0,0.0,7.868878301500093e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019151838205289096,0.0,0.9998084902763367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5378235573848542e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.345030805738057e-33,4.2590100355147814e-35,0.0,9.073032583212809e-23,9.493499956377612e-28,1.647185027264797e-10,1.7798052454054414e-07,1.424066545395192e-28,0.9999998807907104,2.514719686501996e-22,1.535110995608445e-25,8.848364628326482e-38,0.0,1.2100679597250433e-17,0.0,4.7302838802114795e-23,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999923706054688,0.0,0.0,7.669704245927278e-06,0.0,1.6123818090189892e-19,0.0,0.0,0.0,0.0,1.0866418267312738e-37,0.0,1.5056795053742155e-38,1.069819101395229e-30,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.008367214093696e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9990979158218725e-12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2834337931400538e-36,0.0,9.65572023378658e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.834871660271772e-31,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3016594518899484e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7770868255150016e-26,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.066612806691915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18430339841817e-34,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.221784580320199e-15,1.9356773961476392e-08,0.0,1.0,1.1056356399078805e-33,0.0,0.0,0.0,0.0,0.0,1.3174298753898054e-33,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.579414544504746e-30,0.0,5.9233665795986e-23,0.9789140224456787,8.458924503223746e-35,0.021085962653160095,1.0562456557130637e-27,3.9343264010828216e-32,0.0,0.0,0.0,0.0,1.3541738832675484e-26,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.423629388377512e-34,0.0,8.531877426776191e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.642030952979136e-31,0.0
0.0,0.0,0.0,0.0,0.9339127540588379,0.0,0.0,0.0660872608423233,2.3720165323392595e-32,4.377098320297937e-14,9.441277486900877e-33,3.622412115866096e-34,0.0,0.0,5.264098192904107e-38,0.0,2.9045289914467902e-30,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61056906086825e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3468782563673324e-17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.119468366934266e-38,0.0,1.1956192600640764e-13,0.0,0.0,0.0,0.0,7.512890758064859e-38,0.0,0.0,0.0,2.080245534159986e-24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9999986886978149,8.678294317077086e-25,0.0,1.3682613371202024e-06,1.5306507336915855e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0058704845824479e-17,1.647200042498298e-05,0.0,0.999983549118042,4.202327445370516e-35,0.0,0.0,0.0,0.0,0.0,8.231587454400192e-35,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.47079780598099e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211617648998449e-21,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7927634308372028e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421004837253482e-36,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.634553766256431e-07,4.5086826524869117e-13,0.0,0.9999997615814209,1.4472161837052201e-34,0.0,0.0,0.0,0.0,0.0,4.896723899934749e-36,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.01174905973312e-07,1.0732734145868505e-13,0.0,0.9999991655349731,1.0040619003904562e-31,2.549072216821954e-37,0.0,0.0,2.3489602940914956e-37,0.0,1.1477287334454835e-32,0.0,0.0,0.0
0.0,1.747778545201626e-36,5.572250451441763e-38,0.0,1.0365811020902934e-26,4.887963555238964e-30,8.646076139484649e-07,3.5162045719516755e-08,2.5293305668112176e-30,0.9999990463256836,6.367691537831249e-23,8.05505947358373e-27,0.0,0.0,5.257592765546013e-25,0.0,2.2379745645126728e-23,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999901056289673,0.0,9.893557944451459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.321014779779106e-37,4.850908984530911e-15,0.2928551435470581,1.1063393523560652e-34,0.7071448564529419,2.948524665887477e-25,5.017546384931238e-31,0.0,0.0,0.0,0.0,5.361743112633949e-25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.161019426722273e-34,0.0,2.921886690931963e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5803240121017163e-38,0.0
0.0,0.0,0.0,0.0,0.0,4.297225922199328e-30,1.0,7.473922130667734e-25,1.344015961492393e-37,1.219762069126773e-08,2.5030562300452538e-27,3.8401792952839383e-32,1.6334271983162303e-38,0.0,3.323122529774607e-30,0.0,1.529905032431365e-29,0.0,1.2211391117720452e-21,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.960086179573427e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.25345672677732e-15,0.0,0.0,1.0,0.0,2.2970486328020876e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.035392075546432e-31,0.9999017715454102,7.747179726036075e-17,1.4998531619563928e-35,9.825969027588144e-05,3.1939863786370143e-25,3.203092707572595e-30,0.0,0.0,3.3136576532370323e-37,0.0,1.1808517438523635e-26,0.0,3.342636470682226e-33,0.0
0.0,0.0,0.0,0.0,0.0,6.744683895222949e-33,2.9312221538901895e-09,7.877513041876227e-08,7.085506635464867e-34,0.9999998807907104,1.2017970485918711e-24,4.1449650605248885e-29,0.0,0.0,0.0,0.0,4.988286006302941e-25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.973473367552636e-34,1.0,9.382612613899573e-28,0.0,3.4834501949632113e-09,8.374522681811787e-31,7.678163508692172e-36,0.0,0.0,1.989264523901335e-34,0.0,2.5175946383934872e-33,0.0,3.7401686293891894e-21,0.0
0.0,0.0,0.0,0.0,2.4606111884760802e-24,0.0,1.1521813299573446e-28,0.4923883378505707,5.266983186182459e-38,0.5076116323471069,1.4404731118902967e-31,2.566505374168894e-35,0.0,0.0,0.0,0.0,1.395808793437583e-30,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6801913466378835e-10,0.0,7.760131281247165e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1881082133589768e-32,0.0,3.765174977354846e-11,1.5287555279653309e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8589222933266975e-34,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.190241934907371e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908260298977098e-30,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.1359014263674396e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.477683944264395e-38,0.0,5.34415827563306e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.052223709612244e-29,0.0,3.52262802261194e-10,3.3622470340112405e-35,0.0,0.0,0.0,0.0,0.0,5.648659893585081e-38,0.0,1.4533971028975116e-33,0.0
0.0,0.0,0.0,0.0,0.0,1.850132905097653e-37,1.0,2.7371063591326195e-29,0.0,1.0502353431363076e-09,1.2176893633935266e-33,0.0,0.0,0.0,5.268826734442125e-38,0.0,2.2118973855299737e-36,0.0,1.1361176410584425e-30,0.0
0.0,2.1198500076631905e-34,1.392475943003289e-35,0.0,0.0,5.149717269352204e-26,0.99998939037323,9.770244839145852e-19,1.3500898214533114e-31,1.0567528079263866e-05,1.2756246868883783e-22,7.686791623709757e-27,3.2326954227856945e-33,0.0,1.0723690542706938e-31,0.0,4.035207334796392e-24,0.0,3.849882293371173e-22,0.0
0.0,0.0,0.0,0.0,0.0,5.285656328998666e-38,1.0,1.1787234338039963e-31,0.0,1.2259042392326336e-10,2.2754540060546272e-34,0.0,0.0,0.0,0.0,0.0,3.712788037480267e-37,0.0,4.478836170611837e-22,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.252892866173861e-32,0.0,5.84938819603309e-10,1.950435943408112e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0001171357703465e-31,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.705483276967175e-36,0.0,1.5809418661347219e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.793347136747316e-25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.307566883891757e-30,0.00105983333196491,0.0,0.9989401698112488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.866162930290284e-37,0.0,0.0,1.0,0.0,5.4175217531278005e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.51374538670667e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86766583220476e-33,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.319928856443838e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.909200688419102e-24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.287208906505345e-18,1.7239435790364355e-12,0.0,1.0,2.210926117538381e-37,0.0,0.0,0.0,0.0,0.0,1.8995499757017606e-37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.334136224642298e-35,1.0,6.773023300779748e-32,0.0,1.0598886213131209e-09,2.882189455993382e-33,1.0885584667188387e-37,0.0,0.0,6.491821365065717e-25,0.0,2.7882820706860073e-36,0.0,2.831829822719234e-13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.939146944706878e-13,0.0,0.0,0.0,0.0,3.174303567428063e-34,0.0,0.0,0.0,1.5247097204587612e-12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.466640162699099e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2270491174329199e-16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9999885559082031,1.6702689743898897e-31,0.0,1.141939173976425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9993939399719238,0.0,0.0,0.0006060823798179626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.2190811229837866e-37,1.0,2.209299983538052e-36,0.0,4.3416114345155854e-13,7.004982775655988e-36,0.0,0.0,0.0,1.630302302740786e-38,0.0,0.0,0.0,4.945013243828032e-14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.972792892727693e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8837783529166767e-22,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.683261465143829e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7305419770305621e-31,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.608218750507987e-12,1.916708979032844e-12,0.0,1.0,3.4142310905833224e-35,0.0,0.0,0.0,0.0,0.0,4.071779628511382e-36,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1055276033611707e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2752459973031617e-19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.759894089113147e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.830368022926002e-16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5740932669400513e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7699778435476122e-32,0.0,3.0245222792843785e-31,0.9999994039535522,9.044657956689717e-38,5.605930368801637e-07,4.626364904666857e-31,2.974343117662742e-36,0.0,0.0,0.0,0.0,6.518527316213728e-30,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0719789185809144e-34,0.7775111198425293,2.2902712712435935e-12,1.6778084226290937e-38,0.2224888950586319,3.019650152365192e-26,1.523708838314466e-32,0.0,0.0,0.0,0.0,6.927667750905565e-28,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.11773499101400375,2.832551536198956e-19,0.0,0.8822649717330933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.234894157161052e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1660487428380698e-31,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.632683796240428e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.313046263726155e-27,0.0
0.0,7.658215498164286e-38,0.0,0.0,2.0131389519197798e-33,3.886848243027827e-30,0.8010690212249756,1.6075552347616373e-13,3.386789875209034e-33,0.19893097877502441,3.8559797148519884e-24,1.3007161491351581e-28,0.0,0.0,4.900558938623583e-22,0.0,1.978544624834665e-25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9113777380980674e-28,0.0,1.195184573532515e-08,3.5081696770005167e-34,0.0,0.0,0.0,0.0,0.0,7.089904332453327e-37,0.0,4.608451840128264e-32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00014979211846366525,3.9266427790525754e-16,0.0,0.9998501539230347,1.652711447392729e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.2005017267732096e-30,1.0883257345994934e-05,0.0,0.9999891519546509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0295288427181995e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1969333106661721e-32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.850960872553918e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.011083683604642e-22,0.0
0.0,0.0,0.0,0.0,0.0,8.98890520004722e-34,0.00018154857389163226,2.8409408072554987e-12,2.3183783564060707e-37,0.9998185038566589,9.605501641921474e-27,6.23413848679641e-32,0.0,0.0,4.179117222169809e-32,0.0,3.2306841667626664e-28,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1559980193710566e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5751170952939474e-37,0.0,0.0,8.166863298899994e-38,2.2520983679946436e-29,0.03254086151719093,1.2698864182425496e-10,4.129063497217445e-32,0.9674591422080994,1.2264592149604047e-22,2.4750817124170403e-27,0.0,0.0,7.887226200655811e-32,0.0,9.961988735481513e-24,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.803382576331865e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3170488016319504e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6103079596804751e-37,0.0,6.997429979199721e-12,3.2594804838534905e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314229908649464e-13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0067035559960474e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.559347269364242e-11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.682255389023339e-07,1.5511592010852837e-11,0.0,0.9999992847442627,3.0211218562460938e-30,2.6908284663040696e-36,0.0,0.0,0.0,0.0,8.221656106706278e-32,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.944919903577706e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.613286447921812e-36,0.0
0.0,1.553496573391757e-38,0.0,0.0,0.0,4.660802224784366e-29,0.9995410442352295,2.116195682556867e-17,2.1962748187996496e-34,0.0004589719756040722,3.5938297975639205e-24,7.045330394557337e-29,1.4912336876613067e-37,0.0,1.6642584662348155e-36,0.0,1.2133155271437459e-25,0.0,5.860471931604196e-28,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9994719624519348,1.1024264255058877e-22,0.0,0.0005281158373691142,1.208109635447302e-33,0.0,0.0,0.0,0.0,0.0,9.451421561190148e-36,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6161207368561338e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465120829989871e-24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1840946545312218e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8496333870459848e-28,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.720282204325135e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.456487536050539e-31,0.0
0.0,6.491665107387833e-30,2.05492352227133e-31,0.0,0.7247914671897888,4.60995782471582e-30,2.259527953085626e-31,0.2752005457878113,1.1826708398434709e-23,8.025015631574206e-06,2.6490936851174913e-23,6.993260602254227e-24,3.127581023821374e-38,0.0,6.586084415450805e-20,0.0,8.332158907271733e-22,1.0838188573039295e-24,0.0,0.0
